_id,Date,Domain,Location,Value,Transaction_count
660f021c7c037f5b686badc4,2022-06-30T18:30:00.000Z,RESTRAUNT,Ajmer,388194,1140
660f021c7c037f5b686badc5,2022-06-30T18:30:00.000Z,RESTRAUNT,Mathura,1019000,2189
660f021c7c037f5b686badc6,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ambala,990570,1269
660f021c7c037f5b686badc7,2022-06-30T18:30:00.000Z,INTERNATIONAL,Srinagar,859557,1346
660f021c7c037f5b686badc8,2022-06-30T18:30:00.000Z,RESTRAUNT,Kanpur,482195,1830
660f021c7c037f5b686badc9,2022-06-30T18:30:00.000Z,MEDICAL,Pune,1100457,2361
660f021c7c037f5b686badca,2022-06-30T18:30:00.000Z,EDUCATION,Trichy,1080708,1362
660f021c7c037f5b686badcb,2022-06-30T18:30:00.000Z,RETAIL,Bidar,1125191,1652
660f021c7c037f5b686badcc,2022-06-30T18:30:00.000Z,RETAIL,Mon,1094037,405
660f021c7c037f5b686badcd,2022-06-30T18:30:00.000Z,RESTRAUNT,Ajmer,749079,1615
660f021c7c037f5b686badce,2022-06-30T18:30:00.000Z,PUBLIC,Bhuj,563085,774
660f021c7c037f5b686badcf,2022-06-30T18:30:00.000Z,RETAIL,Delhi,820057,2017
660f021c7c037f5b686badd0,2022-06-30T18:30:00.000Z,MEDICAL,Kota,868488,463
660f021c7c037f5b686badd1,2022-06-30T18:30:00.000Z,RESTRAUNT,Bhind,1016833,2528
660f021c7c037f5b686badd2,2022-06-30T18:30:00.000Z,INTERNATIONAL,Kullu,341271,2298
660f021c7c037f5b686badd3,2022-06-30T18:30:00.000Z,RESTRAUNT,Ludhiana,747663,2451
660f021c7c037f5b686badd4,2022-06-30T18:30:00.000Z,MEDICAL,Mathura,581587,851
660f021c7c037f5b686badd5,2022-06-30T18:30:00.000Z,PUBLIC,Buxar,840586,1623
660f021c7c037f5b686badd6,2022-06-30T18:30:00.000Z,EDUCATION,Jaipur,652781,1271
660f021c7c037f5b686badd7,2022-06-30T18:30:00.000Z,EDUCATION,Bhopal,1119404,2313
660f021c7c037f5b686badd8,2022-06-30T18:30:00.000Z,INVESTMENTS,Hyderabad,345099,826
660f021c7c037f5b686badd9,2022-06-30T18:30:00.000Z,RESTRAUNT,Mon,467938,779
660f021c7c037f5b686badda,2022-06-30T18:30:00.000Z,RETAIL,Bhuj,779765,1906
660f021c7c037f5b686baddb,2022-06-30T18:30:00.000Z,RETAIL,Ambala,684958,792
660f021c7c037f5b686baddc,2022-06-30T18:30:00.000Z,INTERNATIONAL,Kolkata,640121,1046
660f021c7c037f5b686baddd,2022-06-30T18:30:00.000Z,MEDICAL,Betul,710723,2539
660f021c7c037f5b686badde,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ara,963714,1584
660f021c7c037f5b686baddf,2022-06-30T18:30:00.000Z,EDUCATION,Mathura,409144,1463
660f021c7c037f5b686bade0,2022-06-30T18:30:00.000Z,MEDICAL,Goa,434458,1783
660f021c7c037f5b686bade1,2022-06-30T18:30:00.000Z,EDUCATION,Lucknow,652833,1690
660f021c7c037f5b686bade2,2022-06-30T18:30:00.000Z,INTERNATIONAL,Madurai,559769,747
660f021c7c037f5b686bade3,2022-06-30T18:30:00.000Z,EDUCATION,Vellore,624974,1963
660f021c7c037f5b686bade4,2022-06-30T18:30:00.000Z,INVESTMENTS,Bhuj,472902,497
660f021c7c037f5b686bade5,2022-06-30T18:30:00.000Z,EDUCATION,Goa,527315,2085
660f021c7c037f5b686bade6,2022-06-30T18:30:00.000Z,INVESTMENTS,Amritsar,1106533,625
660f021c7c037f5b686bade7,2022-06-30T18:30:00.000Z,EDUCATION,Ranchi,806933,1173
660f021c7c037f5b686bade8,2022-06-30T18:30:00.000Z,PUBLIC,Kota,625882,2265
660f021c7c037f5b686bade9,2022-06-30T18:30:00.000Z,RETAIL,Kolkata,807989,1157
660f021c7c037f5b686badea,2022-06-30T18:30:00.000Z,INTERNATIONAL,Mon,345453,2311
660f021c7c037f5b686badeb,2022-06-30T18:30:00.000Z,RESTRAUNT,Vellore,639595,2399
660f021c7c037f5b686badec,2022-06-30T18:30:00.000Z,PUBLIC,Mathura,610509,2204
660f021c7c037f5b686baded,2022-06-30T18:30:00.000Z,EDUCATION,Indore,773757,802
660f021c7c037f5b686badee,2022-06-30T18:30:00.000Z,RESTRAUNT,Jaipur,1067306,817
660f021c7c037f5b686badef,2022-06-30T18:30:00.000Z,RESTRAUNT,Indore,710970,2136
660f021c7c037f5b686badf0,2022-06-30T18:30:00.000Z,EDUCATION,Lunglei,638085,692
660f021c7c037f5b686badf1,2022-06-30T18:30:00.000Z,EDUCATION,Daman,710975,2334
660f021c7c037f5b686badf2,2022-06-30T18:30:00.000Z,INVESTMENTS,Kanpur,1155579,2040
660f021c7c037f5b686badf3,2022-06-30T18:30:00.000Z,RETAIL,Mon,455090,1299
660f021c7c037f5b686badf4,2022-06-30T18:30:00.000Z,INTERNATIONAL,Banglore,975761,2317
660f021c7c037f5b686badf5,2022-06-30T18:30:00.000Z,INTERNATIONAL,Varanasi,716720,1562
660f021c7c037f5b686badf6,2022-06-30T18:30:00.000Z,INTERNATIONAL,Kota,874009,1348
660f021c7c037f5b686badf7,2022-06-30T18:30:00.000Z,INVESTMENTS,Kochin,1126441,2430
660f021c7c037f5b686badf8,2022-06-30T18:30:00.000Z,INVESTMENTS,Ranchi,687495,775
660f021c7c037f5b686badf9,2022-06-30T18:30:00.000Z,PUBLIC,Banglore,499296,1497
660f021c7c037f5b686badfa,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ahmedabad,540240,1044
660f021c7c037f5b686badfb,2022-06-30T18:30:00.000Z,EDUCATION,Kullu,1022056,1643
660f021c7c037f5b686badfc,2022-06-30T18:30:00.000Z,PUBLIC,Srinagar,591562,1635
660f021c7c037f5b686badfd,2022-06-30T18:30:00.000Z,PUBLIC,Tirumala,708904,2527
660f021c7c037f5b686badfe,2022-06-30T18:30:00.000Z,PUBLIC,Bhopal,414217,2092
660f021c7c037f5b686badff,2022-06-30T18:30:00.000Z,MEDICAL,Ahmedabad,973532,1786
660f021c7c037f5b686bae00,2022-06-30T18:30:00.000Z,EDUCATION,Amritsar,1171759,2058
660f021c7c037f5b686bae01,2022-06-30T18:30:00.000Z,PUBLIC,Ahmedabad,528794,1385
660f021c7c037f5b686bae02,2022-06-30T18:30:00.000Z,RETAIL,Bikaner,1107150,1560
660f021c7c037f5b686bae03,2022-06-30T18:30:00.000Z,RETAIL,Banglore,1202239,485
660f021c7c037f5b686bae04,2022-06-30T18:30:00.000Z,MEDICAL,Indore,779528,2215
660f021c7c037f5b686bae05,2022-06-30T18:30:00.000Z,INTERNATIONAL,Pune,577411,1697
660f021c7c037f5b686bae06,2022-06-30T18:30:00.000Z,INVESTMENTS,Kochin,1024667,2279
660f021c7c037f5b686bae07,2022-06-30T18:30:00.000Z,EDUCATION,Bhopal,725435,1415
660f021c7c037f5b686bae08,2022-06-30T18:30:00.000Z,RESTRAUNT,Akola,474216,440
660f021c7c037f5b686bae09,2022-06-30T18:30:00.000Z,EDUCATION,Ahmedabad,719621,761
660f021c7c037f5b686bae0a,2022-06-30T18:30:00.000Z,PUBLIC,Indore,438603,1034
660f021c7c037f5b686bae0b,2022-06-30T18:30:00.000Z,RESTRAUNT,Pune,1161201,2339
660f021c7c037f5b686bae0c,2022-06-30T18:30:00.000Z,RETAIL,Madurai,891710,2110
660f021c7c037f5b686bae0d,2022-06-30T18:30:00.000Z,MEDICAL,Indore,730417,1598
660f021c7c037f5b686bae0e,2022-06-30T18:30:00.000Z,INVESTMENTS,Tirumala,778404,968
660f021c7c037f5b686bae0f,2022-06-30T18:30:00.000Z,RETAIL,Doda,1029054,1553
660f021c7c037f5b686bae10,2022-06-30T18:30:00.000Z,RESTRAUNT,Durg,812293,1238
660f021c7c037f5b686bae11,2022-06-30T18:30:00.000Z,INVESTMENTS,Patiala,679374,765
660f021c7c037f5b686bae12,2022-06-30T18:30:00.000Z,RESTRAUNT,Konark,524873,1326
660f021c7c037f5b686bae13,2022-06-30T18:30:00.000Z,INVESTMENTS,Lucknow,870262,709
660f021c7c037f5b686bae14,2022-06-30T18:30:00.000Z,RETAIL,Pune,806918,424
660f021c7c037f5b686bae15,2022-06-30T18:30:00.000Z,RETAIL,Bikaner,965594,1326
660f021c7c037f5b686bae16,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ara,339618,1798
660f021c7c037f5b686bae17,2022-06-30T18:30:00.000Z,RETAIL,Kannur,681997,1067
660f021c7c037f5b686bae18,2022-06-30T18:30:00.000Z,RETAIL,Goa,539861,1881
660f021c7c037f5b686bae19,2022-06-30T18:30:00.000Z,PUBLIC,Bikaner,872083,1656
660f021c7c037f5b686bae1a,2022-06-30T18:30:00.000Z,EDUCATION,Ambala,782205,1215
660f021c7c037f5b686bae1b,2022-06-30T18:30:00.000Z,MEDICAL,Kannur,694115,529
660f021c7c037f5b686bae1c,2022-06-30T18:30:00.000Z,INVESTMENTS,Hyderabad,567717,1816
660f021c7c037f5b686bae1d,2022-06-30T18:30:00.000Z,RETAIL,Bikaner,349501,1626
660f021c7c037f5b686bae1e,2022-06-30T18:30:00.000Z,MEDICAL,Srinagar,605258,2248
660f021c7c037f5b686bae1f,2022-06-30T18:30:00.000Z,RETAIL,Bidar,1151183,1025
660f021c7c037f5b686bae20,2022-06-30T18:30:00.000Z,RESTRAUNT,Pune,937825,1984
660f021c7c037f5b686bae21,2022-06-30T18:30:00.000Z,PUBLIC,Delhi,1031644,1867
660f021c7c037f5b686bae22,2022-06-30T18:30:00.000Z,PUBLIC,Lunglei,872573,1489
660f021c7c037f5b686bae23,2022-06-30T18:30:00.000Z,RESTRAUNT,Bhuj,912545,659
660f021c7c037f5b686bae24,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ajmer,738153,1196
660f021c7c037f5b686bae25,2022-06-30T18:30:00.000Z,INVESTMENTS,Doda,1111061,848
660f021c7c037f5b686bae26,2022-06-30T18:30:00.000Z,RESTRAUNT,Trichy,1063653,2053
660f021c7c037f5b686bae27,2022-06-30T18:30:00.000Z,INTERNATIONAL,Lucknow,1158341,1772
660f021c7c037f5b686bae28,2022-06-30T18:30:00.000Z,RESTRAUNT,Bhind,509429,1064
660f021c7c037f5b686bae29,2022-06-30T18:30:00.000Z,RESTRAUNT,Konark,675068,1765
660f021c7c037f5b686bae2a,2022-06-30T18:30:00.000Z,MEDICAL,Bombay,485064,2273
660f021c7c037f5b686bae2b,2022-06-30T18:30:00.000Z,RESTRAUNT,Amritsar,394785,704
660f021c7c037f5b686bae2c,2022-06-30T18:30:00.000Z,EDUCATION,Varanasi,912533,1297
660f021c7c037f5b686bae2d,2022-06-30T18:30:00.000Z,INTERNATIONAL,Betul,315220,1060
660f021c7c037f5b686bae2e,2022-06-30T18:30:00.000Z,PUBLIC,Kolkata,753389,1731
660f021c7c037f5b686bae2f,2022-06-30T18:30:00.000Z,MEDICAL,Ajmer,677356,1910
660f021c7c037f5b686bae30,2022-06-30T18:30:00.000Z,INVESTMENTS,Trichy,1195391,681
660f021c7c037f5b686bae31,2022-06-30T18:30:00.000Z,INVESTMENTS,Lucknow,443208,2310
660f021c7c037f5b686bae32,2022-06-30T18:30:00.000Z,MEDICAL,Lunglei,813922,2333
660f021c7c037f5b686bae33,2022-06-30T18:30:00.000Z,MEDICAL,Jaipur,439676,2194
660f021c7c037f5b686bae34,2022-06-30T18:30:00.000Z,EDUCATION,Goa,588886,1104
660f021c7c037f5b686bae35,2022-06-30T18:30:00.000Z,EDUCATION,Bokaro,595822,447
660f021c7c037f5b686bae36,2022-06-30T18:30:00.000Z,RETAIL,Patiala,304639,1123
660f021c7c037f5b686bae37,2022-06-30T18:30:00.000Z,INVESTMENTS,Kannur,1099793,1798
660f021c7c037f5b686bae38,2022-06-30T18:30:00.000Z,INVESTMENTS,Kullu,341150,839
660f021c7c037f5b686bae39,2022-06-30T18:30:00.000Z,INVESTMENTS,Akola,870011,1500
660f021c7c037f5b686bae3a,2022-06-30T18:30:00.000Z,EDUCATION,Bhind,721134,2385
660f021c7c037f5b686bae3b,2022-06-30T18:30:00.000Z,RESTRAUNT,Durg,485026,2109
660f021c7c037f5b686bae3c,2022-06-30T18:30:00.000Z,MEDICAL,Bhopal,319810,1538
660f021c7c037f5b686bae3d,2022-06-30T18:30:00.000Z,RETAIL,Kanpur,336494,1539
660f021c7c037f5b686bae3e,2022-06-30T18:30:00.000Z,INTERNATIONAL,Surat,1126549,698
660f021c7c037f5b686bae3f,2022-06-30T18:30:00.000Z,RESTRAUNT,Ludhiana,311679,627
660f021c7c037f5b686bae40,2022-06-30T18:30:00.000Z,RESTRAUNT,Bhind,596956,1908
660f021c7c037f5b686bae41,2022-06-30T18:30:00.000Z,MEDICAL,Tirumala,582934,1271
660f021c7c037f5b686bae42,2022-06-30T18:30:00.000Z,EDUCATION,Pune,539235,1689
660f021c7c037f5b686bae43,2022-06-30T18:30:00.000Z,MEDICAL,Srinagar,1055486,660
660f021c7c037f5b686bae44,2022-06-30T18:30:00.000Z,PUBLIC,Vellore,436971,2036
660f021c7c037f5b686bae45,2022-06-30T18:30:00.000Z,RETAIL,Bokaro,701502,1105
660f021c7c037f5b686bae46,2022-06-30T18:30:00.000Z,MEDICAL,Bokaro,593422,542
660f021c7c037f5b686bae47,2022-06-30T18:30:00.000Z,RETAIL,Bidar,1073900,771
660f021c7c037f5b686bae48,2022-06-30T18:30:00.000Z,RETAIL,Daman,509464,950
660f021c7c037f5b686bae49,2022-06-30T18:30:00.000Z,EDUCATION,Ajmer,742680,2347
660f021c7c037f5b686bae4a,2022-06-30T18:30:00.000Z,MEDICAL,Bhopal,1091509,1928
660f021c7c037f5b686bae4b,2022-06-30T18:30:00.000Z,EDUCATION,Buxar,305063,1035
660f021c7c037f5b686bae4c,2022-06-30T18:30:00.000Z,RETAIL,Patiala,767118,1782
660f021c7c037f5b686bae4d,2022-06-30T18:30:00.000Z,INVESTMENTS,Kannur,1027610,1746
660f021c7c037f5b686bae4e,2022-06-30T18:30:00.000Z,INTERNATIONAL,Goa,731784,493
660f021c7c037f5b686bae4f,2022-06-30T18:30:00.000Z,INVESTMENTS,Vellore,936555,461
660f021c7c037f5b686bae50,2022-06-30T18:30:00.000Z,RETAIL,Doda,772732,2397
660f021c7c037f5b686bae51,2022-06-30T18:30:00.000Z,PUBLIC,Bhind,1168353,1857
660f021c7c037f5b686bae52,2022-06-30T18:30:00.000Z,PUBLIC,Kochin,854997,1900
660f021c7c037f5b686bae53,2022-06-30T18:30:00.000Z,INVESTMENTS,Akola,1113471,636
660f021c7c037f5b686bae54,2022-06-30T18:30:00.000Z,PUBLIC,Goa,917191,1520
660f021c7c037f5b686bae55,2022-06-30T18:30:00.000Z,RESTRAUNT,Bikaner,1111048,476
660f021c7c037f5b686bae56,2022-06-30T18:30:00.000Z,RETAIL,Akola,808646,701
660f021c7c037f5b686bae57,2022-06-30T18:30:00.000Z,INVESTMENTS,Kullu,1134746,1134
660f021c7c037f5b686bae58,2022-06-30T18:30:00.000Z,RESTRAUNT,Madurai,921861,2010
660f021c7c037f5b686bae59,2022-06-30T18:30:00.000Z,PUBLIC,Bhind,797021,2170
660f021c7c037f5b686bae5a,2022-06-30T18:30:00.000Z,RESTRAUNT,Durg,1100614,843
660f021c7c037f5b686bae5b,2022-06-30T18:30:00.000Z,PUBLIC,Kochin,712488,622
660f021c7c037f5b686bae5c,2022-06-30T18:30:00.000Z,MEDICAL,Amritsar,845306,2194
660f021c7c037f5b686bae5d,2022-06-30T18:30:00.000Z,RESTRAUNT,Lunglei,996505,2143
660f021c7c037f5b686bae5e,2022-06-30T18:30:00.000Z,INTERNATIONAL,Delhi,1159827,2129
660f021c7c037f5b686bae5f,2022-06-30T18:30:00.000Z,RETAIL,Pune,1073474,582
660f021c7c037f5b686bae60,2022-06-30T18:30:00.000Z,PUBLIC,Vellore,716721,1913
660f021c7c037f5b686bae61,2022-06-30T18:30:00.000Z,RETAIL,Varanasi,1089774,2172
660f021c7c037f5b686bae62,2022-06-30T18:30:00.000Z,PUBLIC,Ajmer,752607,747
660f021c7c037f5b686bae63,2022-06-30T18:30:00.000Z,MEDICAL,Akola,410631,883
660f021c7c037f5b686bae64,2022-06-30T18:30:00.000Z,INVESTMENTS,Lucknow,838042,1804
660f021c7c037f5b686bae65,2022-06-30T18:30:00.000Z,EDUCATION,Kanpur,461553,1806
660f021c7c037f5b686bae66,2022-06-30T18:30:00.000Z,RETAIL,Srinagar,300986,1410
660f021c7c037f5b686bae67,2022-06-30T18:30:00.000Z,RESTRAUNT,Bokaro,866682,1116
660f021c7c037f5b686bae68,2022-06-30T18:30:00.000Z,INTERNATIONAL,Hyderabad,779865,2207
660f021c7c037f5b686bae69,2022-06-30T18:30:00.000Z,INTERNATIONAL,Delhi,672054,497
660f021c7c037f5b686bae6a,2022-06-30T18:30:00.000Z,PUBLIC,Ranchi,712792,2200
660f021c7c037f5b686bae6b,2022-06-30T18:30:00.000Z,RESTRAUNT,Akola,649831,1272
660f021c7c037f5b686bae6c,2022-06-30T18:30:00.000Z,EDUCATION,Kannur,854335,2297
660f021c7c037f5b686bae6d,2022-06-30T18:30:00.000Z,INVESTMENTS,Hyderabad,494229,2140
660f021c7c037f5b686bae6e,2022-06-30T18:30:00.000Z,MEDICAL,Srinagar,404558,1147
660f021c7c037f5b686bae6f,2022-06-30T18:30:00.000Z,EDUCATION,Bhind,407127,2137
660f021c7c037f5b686bae70,2022-06-30T18:30:00.000Z,MEDICAL,Ajmer,893023,1835
660f021c7c037f5b686bae71,2022-06-30T18:30:00.000Z,PUBLIC,Doda,776511,767
660f021c7c037f5b686bae72,2022-06-30T18:30:00.000Z,INVESTMENTS,Banglore,382733,600
660f021c7c037f5b686bae73,2022-06-30T18:30:00.000Z,INVESTMENTS,Amritsar,735912,1119
660f021c7c037f5b686bae74,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ludhiana,1008548,2090
660f021c7c037f5b686bae75,2022-06-30T18:30:00.000Z,MEDICAL,Mathura,999873,1396
660f021c7c037f5b686bae76,2022-06-30T18:30:00.000Z,INVESTMENTS,Jaipur,602499,1162
660f021c7c037f5b686bae77,2022-06-30T18:30:00.000Z,RETAIL,Ambala,370449,1035
660f021c7c037f5b686bae78,2022-06-30T18:30:00.000Z,MEDICAL,Kanpur,365486,1033
660f021c7c037f5b686bae79,2022-06-30T18:30:00.000Z,INTERNATIONAL,Pune,945090,2283
660f021c7c037f5b686bae7a,2022-06-30T18:30:00.000Z,RESTRAUNT,Amritsar,1126291,1853
660f021c7c037f5b686bae7b,2022-06-30T18:30:00.000Z,RESTRAUNT,Madurai,561010,1890
660f021c7c037f5b686bae7c,2022-06-30T18:30:00.000Z,PUBLIC,Varanasi,1194636,1421
660f021c7c037f5b686bae7d,2022-06-30T18:30:00.000Z,MEDICAL,Lucknow,1020495,482
660f021c7c037f5b686bae7e,2022-06-30T18:30:00.000Z,RESTRAUNT,Ara,700552,1836
660f021c7c037f5b686bae7f,2022-06-30T18:30:00.000Z,INTERNATIONAL,Bidar,359784,2201
660f021c7c037f5b686bae80,2022-06-30T18:30:00.000Z,RETAIL,Kannur,393305,1463
660f021c7c037f5b686bae81,2022-06-30T18:30:00.000Z,RETAIL,Kolkata,1076646,570
660f021c7c037f5b686bae82,2022-06-30T18:30:00.000Z,INTERNATIONAL,Vellore,314730,753
660f021c7c037f5b686bae83,2022-06-30T18:30:00.000Z,INTERNATIONAL,Lunglei,773318,1414
660f021c7c037f5b686bae84,2022-06-30T18:30:00.000Z,EDUCATION,Bikaner,505388,1730
660f021c7c037f5b686bae85,2022-06-30T18:30:00.000Z,INTERNATIONAL,Kota,710552,2362
660f021c7c037f5b686bae86,2022-06-30T18:30:00.000Z,INVESTMENTS,Banglore,932233,2173
660f021c7c037f5b686bae87,2022-06-30T18:30:00.000Z,INTERNATIONAL,Banglore,1186481,437
660f021c7c037f5b686bae88,2022-06-30T18:30:00.000Z,PUBLIC,Srinagar,1160383,618
660f021c7c037f5b686bae89,2022-06-30T18:30:00.000Z,MEDICAL,Lucknow,931946,1197
660f021c7c037f5b686bae8a,2022-06-30T18:30:00.000Z,MEDICAL,Bokaro,1086958,2419
660f021c7c037f5b686bae8b,2022-06-30T18:30:00.000Z,MEDICAL,Jaipur,958844,2523
660f021c7c037f5b686bae8c,2022-06-30T18:30:00.000Z,EDUCATION,Bhind,1020204,1355
660f021c7c037f5b686bae8d,2022-06-30T18:30:00.000Z,RETAIL,Patiala,486718,524
660f021c7c037f5b686bae8e,2022-06-30T18:30:00.000Z,INVESTMENTS,Surat,758379,2071
660f021c7c037f5b686bae8f,2022-06-30T18:30:00.000Z,PUBLIC,Kochin,687152,700
660f021c7c037f5b686bae90,2022-06-30T18:30:00.000Z,INTERNATIONAL,Delhi,846516,2292
660f021c7c037f5b686bae91,2022-06-30T18:30:00.000Z,EDUCATION,Vellore,1146791,1311
660f021c7c037f5b686bae92,2022-06-30T18:30:00.000Z,EDUCATION,Surat,312856,2269
660f021c7c037f5b686bae93,2022-06-30T18:30:00.000Z,EDUCATION,Bhind,854736,2417
660f021c7c037f5b686bae94,2022-06-30T18:30:00.000Z,RESTRAUNT,Kanpur,377240,814
660f021c7c037f5b686bae95,2022-06-30T18:30:00.000Z,RETAIL,Bokaro,642328,1690
660f021c7c037f5b686bae96,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ahmedabad,602304,1729
660f021c7c037f5b686bae97,2022-06-30T18:30:00.000Z,EDUCATION,Mathura,805099,1504
660f021c7c037f5b686bae98,2022-06-30T18:30:00.000Z,RESTRAUNT,Banglore,694047,582
660f021c7c037f5b686bae99,2022-06-30T18:30:00.000Z,INTERNATIONAL,Lucknow,349826,1808
660f021c7c037f5b686bae9a,2022-06-30T18:30:00.000Z,RETAIL,Kanpur,557901,1134
660f021c7c037f5b686bae9b,2022-06-30T18:30:00.000Z,EDUCATION,Hyderabad,573846,1570
660f021c7c037f5b686bae9c,2022-06-30T18:30:00.000Z,RESTRAUNT,Bhuj,795851,1790
660f021c7c037f5b686bae9d,2022-06-30T18:30:00.000Z,MEDICAL,Bidar,1184411,1561
660f021c7c037f5b686bae9e,2022-06-30T18:30:00.000Z,RETAIL,Ara,821764,1818
660f021c7c037f5b686bae9f,2022-06-30T18:30:00.000Z,INTERNATIONAL,Bokaro,1133702,496
660f021c7c037f5b686baea0,2022-06-30T18:30:00.000Z,PUBLIC,Ranchi,825501,729
660f021c7c037f5b686baea1,2022-06-30T18:30:00.000Z,INVESTMENTS,Patiala,869558,2070
660f021c7c037f5b686baea2,2022-06-30T18:30:00.000Z,RETAIL,Konark,1072808,909
660f021c7c037f5b686baea3,2022-06-30T18:30:00.000Z,PUBLIC,Patiala,1006933,1437
660f021c7c037f5b686baea4,2022-06-30T18:30:00.000Z,EDUCATION,Madurai,934708,1287
660f021c7c037f5b686baea5,2022-06-30T18:30:00.000Z,RETAIL,Bokaro,767007,1125
660f021c7c037f5b686baea6,2022-06-30T18:30:00.000Z,RESTRAUNT,Ahmedabad,913697,2287
660f021c7c037f5b686baea7,2022-06-30T18:30:00.000Z,EDUCATION,Trichy,361822,751
660f021c7c037f5b686baea8,2022-06-30T18:30:00.000Z,EDUCATION,Ambala,383444,1622
660f021c7c037f5b686baea9,2022-06-30T18:30:00.000Z,INVESTMENTS,Ludhiana,1132129,2390
660f021c7c037f5b686baeaa,2022-06-30T18:30:00.000Z,EDUCATION,Hyderabad,1127654,1108
660f021c7c037f5b686baeab,2022-06-30T18:30:00.000Z,RESTRAUNT,Hyderabad,374814,2221
660f021c7c037f5b686baeac,2022-06-30T18:30:00.000Z,INVESTMENTS,Daman,394985,1591
660f021c7c037f5b686baead,2022-06-30T18:30:00.000Z,EDUCATION,Bhopal,324836,1897
660f021c7c037f5b686baeae,2022-06-30T18:30:00.000Z,EDUCATION,Bombay,674770,782
660f021c7c037f5b686baeaf,2022-06-30T18:30:00.000Z,MEDICAL,Hyderabad,1199245,1200
660f021c7c037f5b686baeb0,2022-06-30T18:30:00.000Z,EDUCATION,Daman,657831,417
660f021c7c037f5b686baeb1,2022-06-30T18:30:00.000Z,RESTRAUNT,Indore,680062,870
660f021c7c037f5b686baeb2,2022-06-30T18:30:00.000Z,RESTRAUNT,Delhi,1011704,1328
660f021c7c037f5b686baeb3,2022-06-30T18:30:00.000Z,EDUCATION,Bombay,1154462,759
660f021c7c037f5b686baeb4,2022-06-30T18:30:00.000Z,RESTRAUNT,Surat,666109,821
660f021c7c037f5b686baeb5,2022-06-30T18:30:00.000Z,EDUCATION,Madurai,323423,2343
660f021c7c037f5b686baeb6,2022-06-30T18:30:00.000Z,RETAIL,Bhopal,503574,1663
660f021c7c037f5b686baeb7,2022-06-30T18:30:00.000Z,INVESTMENTS,Pune,339251,970
660f021c7c037f5b686baeb8,2022-06-30T18:30:00.000Z,RESTRAUNT,Tirumala,595233,887
660f021c7c037f5b686baeb9,2022-06-30T18:30:00.000Z,MEDICAL,Bidar,1061690,954
660f021c7c037f5b686baeba,2022-06-30T18:30:00.000Z,INVESTMENTS,Madurai,865431,918
660f021c7c037f5b686baebb,2022-06-30T18:30:00.000Z,INVESTMENTS,Patiala,872262,2233
660f021c7c037f5b686baebc,2022-06-30T18:30:00.000Z,PUBLIC,Kota,786119,1862
660f021c7c037f5b686baebd,2022-06-30T18:30:00.000Z,INVESTMENTS,Ahmedabad,439565,439
660f021c7c037f5b686baebe,2022-06-30T18:30:00.000Z,INVESTMENTS,Durg,366958,1767
660f021c7c037f5b686baebf,2022-06-30T18:30:00.000Z,RESTRAUNT,Madurai,713316,1485
660f021c7c037f5b686baec0,2022-06-30T18:30:00.000Z,RETAIL,Patiala,1012177,2518
660f021c7c037f5b686baec1,2022-06-30T18:30:00.000Z,INTERNATIONAL,Bhuj,419909,1122
660f021c7c037f5b686baec2,2022-06-30T18:30:00.000Z,EDUCATION,Kanpur,487190,468
660f021c7c037f5b686baec3,2022-06-30T18:30:00.000Z,RESTRAUNT,Kannur,906059,1333
660f021c7c037f5b686baec4,2022-06-30T18:30:00.000Z,RETAIL,Varanasi,645612,1762
660f021c7c037f5b686baec5,2022-06-30T18:30:00.000Z,MEDICAL,Delhi,395806,514
660f021c7c037f5b686baec6,2022-06-30T18:30:00.000Z,RESTRAUNT,Bokaro,725782,721
660f021c7c037f5b686baec7,2022-06-30T18:30:00.000Z,EDUCATION,Betul,1055977,1876
660f021c7c037f5b686baec8,2022-06-30T18:30:00.000Z,INVESTMENTS,Kochin,831811,1350
660f021c7c037f5b686baec9,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ranchi,379839,1429
660f021c7c037f5b686baeca,2022-06-30T18:30:00.000Z,RETAIL,Ludhiana,917587,1373
660f021c7c037f5b686baecb,2022-06-30T18:30:00.000Z,MEDICAL,Kolkata,919492,688
660f021c7c037f5b686baecc,2022-06-30T18:30:00.000Z,RESTRAUNT,Tirumala,389742,1976
660f021c7c037f5b686baecd,2022-06-30T18:30:00.000Z,PUBLIC,Indore,1000606,1581
660f021c7c037f5b686baece,2022-06-30T18:30:00.000Z,INTERNATIONAL,Patiala,313520,456
660f021c7c037f5b686baecf,2022-06-30T18:30:00.000Z,INTERNATIONAL,Ahmedabad,1146185,1632
660f021c7c037f5b686baed0,2022-06-30T18:30:00.000Z,INVESTMENTS,Hyderabad,794898,754
660f021c7c037f5b686baed1,2022-06-30T18:30:00.000Z,INTERNATIONAL,Kanpur,582042,1478
660f021c7c037f5b686baed2,2022-06-30T18:30:00.000Z,PUBLIC,Madurai,473403,1631
660f021c7c037f5b686baed3,2022-06-30T18:30:00.000Z,INTERNATIONAL,Konark,953234,521
